643.86,3.2355,20.5,73.628,24.726,607.97
643.86,3.2355,21,75.33,43.797,607.97
643.86,3.2355,21.5,77.033,62.869,607.97
643.86,3.2355,22,78.735,81.941,607.97
643.86,3.2355,22.5,80.437,101.01,607.97
643.86,3.2355,23,82.139,120.08,607.97
643.86,3.2355,23.5,83.841,139.16,607.97
643.86,3.2355,24,85.543,158.23,607.97
643.86,3.2355,24.5,87.245,177.3,607.97
643.86,3.2355,25.5,90.649,215.44,607.97
643.86,3.2355,26,92.351,234.51,607.97
643.86,3.2355,26.5,94.053,253.58,607.97
643.86,3.2355,27,95.755,272.66,607.97
643.86,3.2355,27.5,97.457,291.73,607.97
643.86,3.2355,28,99.159,310.8,607.97
643.86,3.2355,28.5,100.86,329.87,607.97
643.86,3.2355,29,102.56,348.94,607.97
643.86,3.2355,29.5,104.26,368.01,607.97
643.86,3.2806,20,71.98,6.2505,607.47
643.86,3.2806,20.5,73.682,25.322,607.47
643.86,3.2806,21,75.384,44.394,607.47
643.86,3.2806,21.5,77.086,63.465,607.47
643.86,3.2806,22,78.788,82.537,607.47
643.86,3.2806,22.5,80.49,101.61,607.47
643.86,3.2806,23,82.192,120.68,607.47
643.86,3.2806,23.5,83.894,139.75,607.47
643.86,3.2806,24,85.596,158.82,607.47
643.86,3.2806,25,89,196.97,607.47
643.86,3.2806,25.5,90.702,216.04,607.47
643.86,3.2806,26,92.404,235.11,607.47
643.86,3.2806,26.5,94.106,254.18,607.47
643.86,3.2806,27,95.808,273.25,607.47
643.86,3.2806,27.5,97.51,292.32,607.47
643.86,3.2806,28,99.212,311.4,607.47
643.86,3.2806,28.5,100.91,330.47,607.47
643.86,3.2806,29,102.62,349.54,607.47
643.86,3.2806,30,106.02,387.68,607.47
643.86,3.3257,20,72.034,6.8466,606.97
643.86,3.3257,20.5,73.736,25.918,606.97
643.86,3.3257,21,75.438,44.99,606.97
643.86,3.3257,21.5,77.14,64.061,606.97
643.86,3.3257,22,78.842,83.133,606.97
643.86,3.3257,22.5,80.544,102.2,606.97
643.86,3.3257,23,82.246,121.28,606.97
643.86,3.3257,23.5,83.948,140.35,606.97
643.86,3.3257,24.5,87.352,178.49,606.97
643.86,3.3257,25,89.054,197.56,606.97
643.86,3.3257,25.5,90.756,216.63,606.97
643.86,3.3257,26,92.458,235.71,606.97
643.86,3.3257,26.5,94.16,254.78,606.97
643.86,3.3257,27,95.862,273.85,606.97
643.86,3.3257,27.5,97.564,292.92,606.97
643.86,3.3257,28,99.266,311.99,606.97
643.86,3.3257,28.5,100.97,331.06,606.97
643.86,3.3257,29.5,104.37,369.21,606.97
643.86,3.3257,30,106.07,388.28,606.97
643.86,3.3707,20,72.087,7.4428,606.47
643.86,3.3707,20.5,73.789,26.514,606.47
643.86,3.3707,21,75.491,45.586,606.47
643.86,3.3707,21.5,77.193,64.657,606.47
643.86,3.3707,22,78.895,83.729,606.47
643.86,3.3707,22.5,80.597,102.8,606.47
643.86,3.3707,23,82.299,121.87,606.47
643.86,3.3707,24,85.703,160.02,606.47
643.86,3.3707,24.5,87.405,179.09,606.47
643.86,3.3707,25,89.107,198.16,606.47
643.86,3.3707,25.5,90.809,217.23,606.47
643.86,3.3707,26,92.511,236.3,606.47
643.86,3.3707,26.5,94.213,255.37,606.47
643.86,3.3707,27,95.915,274.44,606.47
643.86,3.3707,27.5,97.617,293.52,606.47
643.86,3.3707,28,99.32,312.59,606.47
643.86,3.3707,29,102.72,350.73,606.47
643.86,3.3707,29.5,104.43,369.8,606.47
643.86,3.3707,30,106.13,388.87,606.47
643.86,3.4158,20,72.141,8.0389,605.97
643.86,3.4158,20.5,73.843,27.11,605.97
643.86,3.4158,21,75.545,46.182,605.97
643.86,3.4158,21.5,77.247,65.254,605.97
643.86,3.4158,22,78.949,84.325,605.97
643.86,3.4158,22.5,80.651,103.4,605.97
643.86,3.4158,23.5,84.055,141.54,605.97
643.86,3.4158,24,85.757,160.61,605.97
643.86,3.4158,24.5,87.459,179.68,605.97
643.86,3.4158,25,89.161,198.75,605.97
643.86,3.4158,25.5,90.863,217.83,605.97
643.86,3.4158,26,92.565,236.9,605.97
643.86,3.4158,26.5,94.267,255.97,605.97
643.86,3.4158,27,95.969,275.04,605.97
643.86,3.4158,27.5,97.671,294.11,605.97
643.86,3.4158,28.5,101.08,332.26,605.97
643.86,3.4158,29,102.78,351.33,605.97
643.86,3.4158,29.5,104.48,370.4,605.97
643.86,3.4158,30,106.18,389.47,605.97
643.86,3.4609,20,72.194,8.6351,605.47
643.86,3.4609,20.5,73.896,27.707,605.47
643.86,3.4609,21,75.598,46.778,605.47
643.86,3.4609,21.5,77.3,65.85,605.47
643.86,3.4609,22,79.002,84.921,605.47
643.86,3.4609,23,82.406,123.06,605.47
643.86,3.4609,23.5,84.108,142.14,605.47
643.86,3.4609,24,85.81,161.21,605.47
643.86,3.4609,24.5,87.513,180.28,605.47
643.86,3.4609,25,89.215,199.35,605.47
643.86,3.4609,25.5,90.917,218.42,605.47
643.86,3.4609,26,92.619,237.49,605.47
643.86,3.4609,26.5,94.321,256.57,605.47
643.86,3.4609,27,96.023,275.64,605.47
643.86,3.4609,28,99.427,313.78,605.47
643.86,3.4609,28.5,101.13,332.85,605.47
643.86,3.4609,29,102.83,351.92,605.47
643.86,3.4609,29.5,104.53,370.99,605.47
643.86,3.4609,30,106.23,390.07,605.47
643.86,3.5059,20,72.248,9.2312,604.97
643.86,3.5059,20.5,73.95,28.303,604.97
643.86,3.5059,21,75.652,47.374,604.97
643.86,3.5059,21.5,77.354,66.446,604.97
643.86,3.5059,22.5,80.758,104.59,604.97
643.86,3.5059,23,82.46,123.66,604.97
643.86,3.5059,23.5,84.162,142.73,604.97
643.86,3.5059,24,85.864,161.8,604.97
643.86,3.5059,24.5,87.566,180.88,604.97
643.86,3.5059,25,89.268,199.95,604.97
643.86,3.5059,25.5,90.97,219.02,604.97
643.86,3.5059,26,92.672,238.09,604.97
643.86,3.5059,26.5,94.374,257.16,604.97
643.86,3.5059,27.5,97.778,295.3,604.97
643.86,3.5059,28,99.48,314.38,604.97
643.86,3.5059,28.5,101.18,333.45,604.97
643.86,3.5059,29,102.88,352.52,604.97
643.86,3.5059,29.5,104.59,371.59,604.97
643.86,3.5059,30,106.29,390.66,604.97
643.86,3.551,20,72.301,9.8274,604.47
643.86,3.551,20.5,74.004,28.899,604.47
643.86,3.551,21,75.706,47.97,604.47
643.86,3.551,22,79.11,86.114,604.47
643.86,3.551,22.5,80.812,105.19,604.47
643.86,3.551,23,82.514,124.26,604.47
643.86,3.551,23.5,84.216,143.33,604.47
643.86,3.551,24,85.918,162.4,604.47
643.86,3.551,24.5,87.62,181.47,604.47
643.86,3.551,25,89.322,200.54,604.47
643.86,3.551,25.5,91.024,219.61,604.47
643.86,3.551,26,92.726,238.69,604.47
643.86,3.551,27,96.13,276.83,604.47
643.86,3.551,27.5,97.832,295.9,604.47
643.86,3.551,28,99.534,314.97,604.47
643.86,3.551,28.5,101.24,334.04,604.47
643.86,3.551,29,102.94,353.12,604.47
643.86,3.551,29.5,104.64,372.19,604.47
643.86,3.551,30,106.34,391.26,604.47
643.86,3.5961,20,72.355,10.424,603.97
643.86,3.5961,20.5,74.057,29.495,603.97
643.86,3.5961,21.5,77.461,67.638,603.97
643.86,3.5961,22,79.163,86.71,603.97
643.86,3.5961,22.5,80.865,105.78,603.97
643.86,3.5961,23,82.567,124.85,603.97
643.86,3.5961,23.5,84.269,143.92,603.97
643.86,3.5961,24,85.971,163,603.97
643.86,3.5961,24.5,87.673,182.07,603.97
643.86,3.5961,25,89.375,201.14,603.97
643.86,3.5961,25.5,91.077,220.21,603.97
643.86,3.5961,26.5,94.481,258.35,603.97
643.86,3.5961,27,96.183,277.43,603.97
643.86,3.5961,27.5,97.885,296.5,603.97
643.86,3.5961,28,99.587,315.57,603.97
643.86,3.5961,28.5,101.29,334.64,603.97
643.86,3.5961,29,102.99,353.71,603.97
643.86,3.5961,29.5,104.69,372.78,603.97
643.86,3.5961,30,106.4,391.85,603.97
643.86,3.6412,20,72.409,11.02,603.47
643.86,3.6412,21,75.813,49.163,603.47
643.86,3.6412,21.5,77.515,68.234,603.47
643.86,3.6412,22,79.217,87.306,603.47
643.86,3.6412,22.5,80.919,106.38,603.47
643.86,3.6412,23,82.621,125.45,603.47
643.86,3.6412,23.5,84.323,144.52,603.47
643.86,3.6412,24,86.025,163.59,603.47
643.86,3.6412,24.5,87.727,182.66,603.47
643.86,3.6412,25,89.429,201.74,603.47
643.86,3.6412,26,92.833,239.88,603.47
643.86,3.6412,26.5,94.535,258.95,603.47
643.86,3.6412,27,96.237,278.02,603.47
643.86,3.6412,27.5,97.939,297.09,603.47
643.86,3.6412,28,99.641,316.16,603.47
643.86,3.6412,28.5,101.34,335.24,603.47
643.86,3.6412,29,103.04,354.31,603.47
643.86,3.6412,29.5,104.75,373.38,603.47
643.86,3.6412,30,106.45,392.45,603.47
643.86,3.6862,20.5,74.164,30.687,602.97
643.86,3.6862,21,75.866,49.759,602.97
643.86,3.6862,21.5,77.568,68.831,602.97
643.86,3.6862,22,79.27,87.902,602.97
643.86,3.6862,22.5,80.972,106.97,602.97
643.86,3.6862,23,82.674,126.05,602.97
643.86,3.6862,23.5,84.376,145.12,602.97
643.86,3.6862,24,86.078,164.19,602.97
643.86,3.6862,24.5,87.78,183.26,602.97
643.86,3.6862,25.5,91.184,221.4,602.97
643.86,3.6862,26,92.886,240.47,602.97
643.86,3.6862,26.5,94.588,259.55,602.97
643.86,3.6862,27,96.29,278.62,602.97
643.86,3.6862,27.5,97.993,297.69,602.97
643.86,3.6862,28,99.695,316.76,602.97
643.86,3.6862,28.5,101.4,335.83,602.97
643.86,3.6862,29,103.1,354.9,602.97
643.86,3.6862,29.5,104.8,373.98,602.97
643.86,3.7313,20,72.516,12.212,602.47
643.86,3.7313,20.5,74.218,31.284,602.47
643.86,3.7313,21,75.92,50.355,602.47
643.86,3.7313,21.5,77.622,69.427,602.47
643.86,3.7313,22,79.324,88.498,602.47
643.86,3.7313,22.5,81.026,107.57,602.47
643.86,3.7313,23,82.728,126.64,602.47
643.86,3.7313,23.5,84.43,145.71,602.47
643.86,3.7313,24,86.132,164.78,602.47
643.86,3.7313,25,89.536,202.93,602.47
643.86,3.7313,25.5,91.238,222,602.47
643.86,3.7313,26,92.94,241.07,602.47
643.86,3.7313,26.5,94.642,260.14,602.47
643.86,3.7313,27,96.344,279.21,602.47
643.86,3.7313,27.5,98.046,298.29,602.47
643.86,3.7313,28,99.748,317.36,602.47
643.86,3.7313,28.5,101.45,336.43,602.47
643.86,3.7313,29,103.15,355.5,602.47
643.86,3.7313,30,106.56,393.64,602.47
643.86,3.7764,20,72.569,12.808,601.97
643.86,3.7764,20.5,74.271,31.88,601.97
643.86,3.7764,21,75.973,50.951,601.97
643.86,3.7764,21.5,77.675,70.023,601.97
643.86,3.7764,22,79.377,89.094,601.97
643.86,3.7764,22.5,81.079,108.17,601.97
643.86,3.7764,23,82.781,127.24,601.97
643.86,3.7764,23.5,84.483,146.31,601.97
643.86,3.7764,24.5,87.888,184.45,601.97
643.86,3.7764,25,89.59,203.52,601.97
643.86,3.7764,25.5,91.292,222.6,601.97
643.86,3.7764,26,92.994,241.67,601.97
643.86,3.7764,26.5,94.696,260.74,601.97
643.86,3.7764,27,96.398,279.81,601.97
643.86,3.7764,27.5,98.1,298.88,601.97
643.86,3.7764,28,99.802,317.95,601.97
643.86,3.7764,28.5,101.5,337.02,601.97
643.86,3.7764,29.5,104.91,375.17,601.97
643.86,3.7764,30,106.61,394.24,601.97
643.86,3.8215,20,72.623,13.404,601.47
643.86,3.8215,20.5,74.325,32.476,601.47
643.86,3.8215,21,76.027,51.547,601.47
643.86,3.8215,21.5,77.729,70.619,601.47
643.86,3.8215,22,79.431,89.691,601.47
643.86,3.8215,22.5,81.133,108.76,601.47
643.86,3.8215,23,82.835,127.83,601.47
643.86,3.8215,24,86.239,165.98,601.47
643.86,3.8215,24.5,87.941,185.05,601.47
643.86,3.8215,25,89.643,204.12,601.47
643.86,3.8215,25.5,91.345,223.19,601.47
643.86,3.8215,26,93.047,242.26,601.47
643.86,3.8215,26.5,94.749,261.33,601.47
643.86,3.8215,27,96.451,280.41,601.47
643.86,3.8215,27.5,98.153,299.48,601.47
643.86,3.8215,28,99.855,318.55,601.47
643.86,3.8215,29,103.26,356.69,601.47
643.86,3.8215,29.5,104.96,375.76,601.47
