15,18.273,631.37,824.4,75.301,0.011435
15,21,628.11,812.59,75.579,0.15265
15,23.727,624.84,800.78,75.857,0.29364
15,26.455,621.58,788.98,76.134,0.43441
15,29.182,618.31,777.17,76.412,0.57496
15.354,19.636,629.64,817.23,75.429,0.095449
15.354,22.364,626.38,805.43,75.707,0.23654
15.354,25.091,623.11,793.62,75.984,0.37741
15.354,27.818,619.85,781.81,76.262,0.51806
15.707,18,631.5,823.06,75.252,0.024075
15.707,20.727,628.24,811.25,75.529,0.16529
15.707,23.455,624.97,799.44,75.807,0.30628
15.707,26.182,621.71,787.63,76.085,0.44704
15.707,28.909,618.44,775.82,76.362,0.58759
16.061,18.818,630.43,818.25,75.324,0.079844
16.061,21.545,627.16,806.44,75.602,0.22098
16.061,24.273,623.9,794.64,75.879,0.36189
16.061,27,620.63,782.83,76.157,0.50258
16.061,29.727,617.37,771.02,76.434,0.64305
16.414,19.364,629.68,814.63,75.369,0.12147
16.414,22.091,626.41,802.82,75.646,0.26254
16.414,24.818,623.15,791.01,75.924,0.4034
16.414,27.545,619.88,779.2,76.201,0.54403
16.768,16.909,632.52,823.99,75.108,0.0077015
16.768,19.636,629.26,812.18,75.385,0.14896
16.768,22.364,625.99,800.38,75.663,0.29001
16.768,25.091,622.72,788.57,75.941,0.43083
16.768,27.818,619.46,776.76,76.218,0.57143
17.121,16.909,632.42,822.73,75.097,0.021092
17.121,19.636,629.16,810.92,75.374,0.16234
17.121,22.364,625.89,799.11,75.652,0.30337
17.121,25.091,622.63,787.31,75.93,0.44418
17.121,27.818,619.36,775.5,76.207,0.58477
17.475,16.636,632.65,822.65,75.058,0.020346
17.475,19.364,629.39,810.84,75.336,0.16161
17.475,22.091,626.12,799.03,75.613,0.30264
17.475,24.818,622.86,787.22,75.891,0.44346
17.475,27.545,619.59,775.42,76.169,0.58406
17.828,16.091,633.21,823.75,74.992,0.0054601
17.828,18.818,629.94,811.94,75.269,0.14675
17.828,21.545,626.68,800.13,75.547,0.28782
17.828,24.273,623.41,788.32,75.824,0.42867
17.828,27,620.15,776.51,76.102,0.5693
17.828,29.727,616.88,764.71,76.38,0.70972
18.182,18,630.83,814.22,75.175,0.11777
18.182,20.727,627.56,802.41,75.453,0.2589
18.182,23.455,624.3,790.6,75.73,0.3998
18.182,26.182,621.03,778.79,76.008,0.54049
18.182,28.909,617.77,766.99,76.285,0.68095
18.535,16.909,632.04,817.68,75.053,0.074649
18.535,19.636,628.77,805.87,75.331,0.21585
18.535,22.364,625.51,794.06,75.608,0.35683
18.535,25.091,622.24,782.26,75.886,0.49759
18.535,27.818,618.98,770.45,76.163,0.63813
18.889,15.545,633.57,822.32,74.903,0.01736
18.889,18.273,630.31,810.51,75.181,0.15866
18.889,21,627.04,798.7,75.458,0.29974
18.889,23.727,623.78,786.9,75.736,0.4406
18.889,26.455,620.51,775.09,76.014,0.58124
18.889,29.182,617.25,763.28,76.291,0.72165
19.242,16.636,632.17,816.34,75.003,0.087296
19.242,19.364,628.9,804.53,75.281,0.2285
19.242,22.091,625.64,792.72,75.559,0.36947
19.242,24.818,622.37,780.91,75.836,0.51023
19.242,27.545,619.11,769.1,76.114,0.65077
19.596,14.727,634.36,823.34,74.798,0.0017225
19.596,17.455,631.09,811.53,75.076,0.14306
19.596,20.182,627.83,799.72,75.353,0.28419
19.596,22.909,624.56,787.91,75.631,0.42509
19.596,25.636,621.3,776.11,75.909,0.56577
19.596,28.364,618.03,764.3,76.186,0.70623
19.949,15.273,633.61,819.71,74.843,0.043404
19.949,18,630.34,807.91,75.12,0.18469
19.949,20.727,627.08,796.1,75.398,0.32575
19.949,23.455,623.81,784.29,75.675,0.4666
19.949,26.182,620.55,772.48,75.953,0.60722
19.949,28.909,617.28,760.67,76.231,0.74763
20.303,15.545,633.18,817.27,74.859,0.070935
20.303,18.273,629.92,805.46,75.137,0.21219
20.303,21,626.65,793.65,75.415,0.35322
20.303,23.727,623.39,781.85,75.692,0.49403
20.303,26.455,620.12,770.04,75.97,0.63462
20.303,29.182,616.86,758.23,76.248,0.77499
20.657,15.818,632.76,814.83,74.876,0.098462
20.657,18.545,629.5,803.02,75.154,0.23968
20.657,21.273,626.23,791.21,75.431,0.38068
20.657,24,622.97,779.4,75.709,0.52145
20.657,26.727,619.7,767.6,75.987,0.66201
20.657,29.455,616.44,755.79,76.264,0.80234
21.01,15.818,632.66,813.57,74.865,0.11185
21.01,18.545,629.4,801.76,75.143,0.25306
21.01,21.273,626.13,789.95,75.421,0.39404
21.01,24,622.87,778.14,75.698,0.53481
21.01,26.727,619.6,766.33,75.976,0.67535
21.01,29.455,616.34,754.52,76.253,0.81567
21.364,15.545,632.89,813.48,74.827,0.11111
21.364,18.273,629.63,801.68,75.104,0.25233
21.364,21,626.36,789.87,75.382,0.39332
21.364,23.727,623.1,778.06,75.659,0.5341
21.364,26.455,619.83,766.25,75.937,0.67465
21.364,29.182,616.57,754.44,76.215,0.81498
21.717,15,633.45,814.58,74.76,0.096239
21.717,17.727,630.19,802.77,75.038,0.23749
21.717,20.455,626.92,790.97,75.315,0.37851
21.717,23.182,623.65,779.16,75.593,0.51932
21.717,25.909,620.39,767.35,75.871,0.6599
21.717,28.636,617.12,755.54,76.148,0.80027
22.071,14.182,634.33,816.86,74.666,0.067219
22.071,16.909,631.07,805.05,74.943,0.20852
22.071,19.636,627.8,793.25,75.221,0.3496
22.071,22.364,624.54,781.44,75.499,0.49046
22.071,25.091,621.27,769.63,75.776,0.6311
22.071,27.818,618.01,757.82,76.054,0.77152
22.424,13.091,635.54,820.32,74.544,0.024039
22.424,15.818,632.28,808.52,74.821,0.16542
22.424,18.545,629.01,796.71,75.099,0.30657
22.424,21.273,625.75,784.9,75.377,0.44751
22.424,24,622.48,773.09,75.654,0.58822
22.424,26.727,619.22,761.28,75.932,0.72872
22.424,29.455,615.95,749.47,76.21,0.86899
22.778,14.455,633.81,813.16,74.672,0.10815
22.778,17.182,630.55,801.35,74.949,0.24941
22.778,19.909,627.28,789.54,75.227,0.39044
22.778,22.636,624.02,777.73,75.505,0.53125
22.778,25.364,620.75,765.92,75.782,0.67185
22.778,28.091,617.49,754.12,76.06,0.81222
23.131,12.818,635.68,818.98,74.494,0.036696
23.131,15.545,632.41,807.17,74.772,0.17807
23.131,18.273,629.14,795.36,75.049,0.31923
23.131,21,625.88,783.55,75.327,0.46016
23.131,23.727,622.61,771.75,75.605,0.60087
23.131,26.455,619.35,759.94,75.882,0.74136
23.131,29.182,616.08,748.13,76.16,0.88164
23.485,13.636,634.6,814.17,74.567,0.092531
23.485,16.364,631.33,802.37,74.844,0.23383
23.485,19.091,628.07,790.56,75.122,0.3749
23.485,21.818,624.8,778.75,75.399,0.51576
23.485,24.545,621.54,766.94,75.677,0.65639
23.485,27.273,618.27,755.13,75.955,0.79681
23.485,30,615.01,743.33,76.232,0.937
23.838,14.182,633.85,810.55,74.611,0.1342
23.838,16.909,630.58,798.74,74.889,0.27544
23.838,19.636,627.32,786.93,75.166,0.41646
